"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US18045","Fountain County, Indiana","17329","*****"
"0500000US18047","Franklin County, Indiana","23194","*****"
"0500000US18049","Fulton County, Indiana","20684","*****"
"0500000US18051","Gibson County, Indiana","33386","*****"
"0500000US18053","Grant County, Indiana","70176","*****"
"0500000US18055","Greene County, Indiana","33084","*****"
"0500000US18057","Hamilton County, Indiana","261244","*****"
"0500000US18059","Hancock County, Indiana","68011","*****"
"0500000US18061","Harrison County, Indiana","38616","*****"
"0500000US18063","Hendricks County, Indiana","140028","*****"
"0500000US18065","Henry County, Indiana","48921","*****"
"0500000US18067","Howard County, Indiana","83326","*****"
"0500000US18069","Huntington County, Indiana","37321","*****"
"0500000US18071","Jackson County, Indiana","41902","*****"
"0500000US18073","Jasper County, Indiana","33055","*****"
"0500000US18075","Jay County, Indiana","21441","*****"
"0500000US18077","Jefferson County, Indiana","32393","*****"
"0500000US18079","Jennings County, Indiana","28470","*****"
"0500000US18081","Johnson County, Indiana","135994","*****"
"0500000US18083","Knox County, Indiana","38425","*****"
"0500000US18085","Kosciusko County, Indiana","76982","*****"
"0500000US18087","LaGrange County, Indiana","36996","*****"
"0500000US18089","Lake County, Indiana","494417","*****"
"0500000US18091","LaPorte County, Indiana","110937","*****"
"0500000US18093","Lawrence County, Indiana","46192","*****"
"0500000US18095","Madison County, Indiana","131444","*****"
"0500000US18097","Marion County, Indiana","890976","*****"
"0500000US18099","Marshall County, Indiana","46976","*****"
"0500000US18101","Martin County, Indiana","10324","*****"
"0500000US18103","Miami County, Indiana","37307","*****"
"0500000US18105","Monroe County, Indiana","134442","*****"
"0500000US18107","Montgomery County, Indiana","38138","*****"
"0500000US18109","Morgan County, Indiana","68654","*****"
"0500000US18111","Newton County, Indiana","14300","*****"
"0500000US18113","Noble County, Indiana","47513","*****"
"0500000US18115","Ohio County, Indiana","6067","*****"
"0500000US18117","Orange County, Indiana","19820","*****"
"0500000US18119","Owen County, Indiana","21737","*****"
"0500000US18121","Parke County, Indiana","17394","*****"
"0500000US18123","Perry County, Indiana","19316","*****"
"0500000US18125","Pike County, Indiana","12955","*****"
"0500000US18127","Porter County, Indiana","162026","*****"
"0500000US18129","Posey County, Indiana","26100","*****"
"0500000US18131","Pulaski County, Indiana","13596","*****"
"0500000US18133","Putnam County, Indiana","38048","*****"
"0500000US18135","Randolph County, Indiana","26262","*****"
"0500000US18137","Ripley County, Indiana","28570","*****"
"0500000US18139","Rush County, Indiana","17568","*****"
"0500000US18141","St. Joseph County, Indiana","266522","*****"
"0500000US18143","Scott County, Indiana","24109","*****"
"0500000US18145","Shelby County, Indiana","44237","*****"
"0500000US18147","Spencer County, Indiana","20977","*****"
"0500000US18149","Starke County, Indiana","23343","*****"
"0500000US18151","Steuben County, Indiana","34092","*****"
"0500000US18153","Sullivan County, Indiana","21520","*****"
"0500000US18155","Switzerland County, Indiana","10393","*****"
"0500000US18157","Tippecanoe County, Indiana","168635","*****"
"0500000US18159","Tipton County, Indiana","16132","*****"
"0500000US18161","Union County, Indiana","7463","*****"
"0500000US18163","Vanderburgh County, Indiana","178298","*****"
"0500000US18165","Vermillion County, Indiana","16412","*****"
"0500000US18167","Vigo County, Indiana","107151","*****"
"0500000US18169","Wabash County, Indiana","33225","*****"
"0500000US18171","Warren County, Indiana","8563","*****"
"0500000US18173","Warrick County, Indiana","58393","*****"
"0500000US18175","Washington County, Indiana","28226","*****"
"0500000US18177","Wayne County, Indiana","69187","*****"
"0500000US18179","Wells County, Indiana","27744","*****"
"0500000US18181","White County, Indiana","24734","*****"
"0500000US18183","Whitley County, Indiana","32991","*****"
"0500000US19001","Adair County, Iowa","7779","*****"
"0500000US19003","Adams County, Iowa","4127","*****"
"0500000US19005","Allamakee County, Iowa","14331","*****"
"0500000US19007","Appanoose County, Iowa","13029","*****"
"0500000US19009","Audubon County, Iowa","6186","*****"
"0500000US19011","Benton County, Iowa","26098","*****"
"0500000US19013","Black Hawk County, Iowa","129252","*****"
"0500000US19015","Boone County, Iowa","26424","*****"
"0500000US19017","Bremer County, Iowa","24185","*****"
"0500000US19019","Buchanan County, Iowa","21026","*****"
"0500000US19021","Buena Vista County, Iowa","19980","*****"
"0500000US19023","Butler County, Iowa","14892","*****"
"0500000US19025","Calhoun County, Iowa","9846","*****"
"0500000US19027","Carroll County, Iowa","20805","*****"
"0500000US19029","Cass County, Iowa","13969","*****"
