"GEO_ID","NAME","B01003_001E","B01003_001M"
"0500000US01105","Perry County, Alabama","10390","*****"
"0500000US01107","Pickens County, Alabama","19516","*****"
"0500000US01109","Pike County, Alabama","32977","*****"
"0500000US01111","Randolph County, Alabama","22819","*****"
"0500000US01113","Russell County, Alabama","55544","*****"
"0500000US01115","St. Clair County, Alabama","84521","*****"
"0500000US01117","Shelby County, Alabama","198366","*****"
"0500000US01119","Sumter County, Alabama","13552","*****"
"0500000US01121","Talladega County, Alabama","81845","*****"
"0500000US01123","Tallapoosa County, Alabama","41428","*****"
"0500000US01125","Tuscaloosa County, Alabama","196824","*****"
"0500000US01127","Walker County, Alabama","66622","*****"
"0500000US01129","Washington County, Alabama","17284","*****"
"0500000US01131","Wilcox County, Alabama","11531","*****"
"0500000US01133","Winston County, Alabama","24342","*****"
"0500000US02013","Aleutians East Borough, Alaska","3141","*****"
"0500000US02016","Aleutians West Census Area, Alaska","5538","*****"
"0500000US02020","Anchorage Municipality, Alaska","295237","*****"
"0500000US02050","Bethel Census Area, Alaska","17356","*****"
"0500000US02070","Dillingham Census Area, Alaska","4923","*****"
"0500000US02090","Fairbanks North Star Borough, Alaska","98656","*****"
"0500000US02100","Haines Borough, Alaska","2546","*****"
"0500000US02105","Hoonah-Angoon Census Area, Alaska","2141","*****"
"0500000US02110","Juneau City and Borough, Alaska","31897","*****"
"0500000US02122","Kenai Peninsula Borough, Alaska","56163","*****"
"0500000US02130","Ketchikan Gateway Borough, Alaska","13595","*****"
"0500000US02150","Kodiak Island Borough, Alaska","13850","*****"
"0500000US02170","Matanuska-Susitna Borough, Alaska","91519","*****"
"0500000US02180","Nome Census Area, Alaska","9695","*****"
"0500000US02185","North Slope Borough, Alaska","9484","*****"
"0500000US02188","Northwest Arctic Borough, Alaska","7624","*****"
"0500000US02195","Petersburg Census Area, Alaska","3806","*****"
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","5672","*****"
"0500000US02220","Sitka City and Borough, Alaska","8945","*****"
"0500000US02240","Southeast Fairbanks Census Area, Alaska","7047","*****"
"0500000US02261","Valdez-Cordova Census Area, Alaska","9682","*****"
"0500000US02270","Wade Hampton Census Area, Alaska","7678","*****"
"0500000US02275","Wrangell City and Borough, Alaska","2371","*****"
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","5656","*****"
"0500000US04001","Apache County, Arizona","71978","*****"
"0500000US04003","Cochise County, Arizona","131038","*****"
"0500000US04005","Coconino County, Arizona","134795","*****"
"0500000US04007","Gila County, Arizona","53335","*****"
"0500000US04009","Graham County, Arizona","37168","*****"
"0500000US04011","Greenlee County, Arizona","8679","*****"
"0500000US04012","La Paz County, Arizona","20408","*****"
"0500000US04013","Maricopa County, Arizona","3889161","*****"
"0500000US04015","Mohave County, Arizona","201680","*****"
"0500000US04017","Navajo County, Arizona","107326","*****"
"0500000US04019","Pima County, Arizona","986891","*****"
"0500000US04021","Pinal County, Arizona","379128","*****"
"0500000US04023","Santa Cruz County, Arizona","47122","*****"
"0500000US04025","Yavapai County, Arizona","211968","*****"
"0500000US04027","Yuma County, Arizona","199026","*****"
"0500000US05001","Arkansas County, Arkansas","18957","*****"
"0500000US05003","Ashley County, Arkansas","21645","*****"
"0500000US05005","Baxter County, Arkansas","41281","*****"
"0500000US05007","Benton County, Arkansas","227439","*****"
"0500000US05009","Boone County, Arkansas","37099","*****"
"0500000US05011","Bradley County, Arkansas","11418","*****"
"0500000US05013","Calhoun County, Arkansas","5319","*****"
"0500000US05015","Carroll County, Arkansas","27531","*****"
"0500000US05017","Chicot County, Arkansas","11621","*****"
"0500000US05019","Clark County, Arkansas","22912","*****"
"0500000US05021","Clay County, Arkansas","15790","*****"
"0500000US05023","Cleburne County, Arkansas","25856","*****"
"0500000US05025","Cleveland County, Arkansas","8648","*****"
"0500000US05027","Columbia County, Arkansas","24512","*****"
"0500000US05029","Conway County, Arkansas","21235","*****"
"0500000US05031","Craighead County, Arkansas","98398","*****"
"0500000US05033","Crawford County, Arkansas","61796","*****"
"0500000US05035","Crittenden County, Arkansas","50447","*****"
"0500000US05037","Cross County, Arkansas","17760","*****"
"0500000US05039","Dallas County, Arkansas","8045","*****"
"0500000US05041","Desha County, Arkansas","12774","*****"
"0500000US05043","Drew County, Arkansas","18686","*****"
"0500000US05045","Faulkner County, Arkansas","115928","*****"
"0500000US05047","Franklin County, Arkansas","18063","*****"
"0500000US05049","Fulton County, Arkansas","12266","*****"
"0500000US05051","Garland County, Arkansas","96547","*****"
"0500000US05053","Grant County, Arkansas","17922","*****"
"0500000US05055","Greene County, Arkansas","42580","*****"
"0500000US05057","Hempstead County, Arkansas","22509","*****"
"0500000US05059","Hot Spring County, Arkansas","33182","*****"
"0500000US05061","Howard County, Arkansas","13748","*****"
"0500000US05063","Independence County, Arkansas","36786","*****"
"0500000US05065","Izard County, Arkansas","13560","*****"
"0500000US05067","Jackson County, Arkansas","17809","*****"
"0500000US05069","Jefferson County, Arkansas","75782","*****"
"0500000US05071","Johnson County, Arkansas","25655","*****"
"0500000US05073","Lafayette County, Arkansas","7501","*****"
"0500000US05075","Lawrence County, Arkansas","17227","*****"
"0500000US05077","Lee County, Arkansas","10267","*****"
"0500000US05079","Lincoln County, Arkansas","14148","*****"
"0500000US05081","Little River County, Arkansas","12992","*****"
"0500000US05083","Logan County, Arkansas","22221","*****"
"0500000US05085","Lonoke County, Arkansas","69266","*****"
"0500000US05087","Madison County, Arkansas","15671","*****"
"0500000US05089","Marion County, Arkansas","16605","*****"
"0500000US05091","Miller County, Arkansas","43515","*****"
"0500000US05093","Mississippi County, Arkansas","45912","*****"
"0500000US05095","Monroe County, Arkansas","8002","*****"
"0500000US05097","Montgomery County, Arkansas","9387","*****"
"0500000US05099","Nevada County, Arkansas","8948","*****"
"0500000US05101","Newton County, Arkansas","8211","*****"
"0500000US05103","Ouachita County, Arkansas","25651","*****"
"0500000US05105","Perry County, Arkansas","10381","*****"
"0500000US05107","Phillips County, Arkansas","21253","*****"
"0500000US05109","Pike County, Arkansas","11250","*****"
"0500000US05111","Poinsett County, Arkansas","24403","*****"
"0500000US05113","Polk County, Arkansas","20540","*****"
"0500000US05115","Pope County, Arkansas","62248","*****"
"0500000US05117","Prairie County, Arkansas","8573","*****"
"0500000US05119","Pulaski County, Arkansas","386106","*****"
"0500000US05121","Randolph County, Arkansas","17896","*****"
"0500000US05123","St. Francis County, Arkansas","27914","*****"
"0500000US05125","Saline County, Arkansas","109844","*****"
"0500000US05127","Scott County, Arkansas","11111","*****"
"0500000US05129","Searcy County, Arkansas","8101","*****"
"0500000US05131","Sebastian County, Arkansas","126536","*****"
"0500000US05133","Sevier County, Arkansas","17137","*****"
"0500000US05135","Sharp County, Arkansas","17203","*****"
"0500000US05137","Stone County, Arkansas","12517","*****"
"0500000US05139","Union County, Arkansas","41307","*****"
"0500000US05141","Van Buren County, Arkansas","17147","*****"
"0500000US05143","Washington County, Arkansas","207911","*****"
"0500000US05145","White County, Arkansas","77767","*****"
"0500000US05147","Woodruff County, Arkansas","7180","*****"
"0500000US05149","Yell County, Arkansas","22014","*****"
"0500000US06001","Alameda County, California","1535248","*****"
"0500000US06005","Amador County, California","37422","*****"
"0500000US06007","Butte County, California","220542","*****"
"0500000US06009","Calaveras County, California","45147","*****"
"0500000US06011","Colusa County, California","21366","*****"
"0500000US06013","Contra Costa County, California","1065794","*****"
"0500000US06015","Del Norte County, California","28357","*****"
"0500000US06017","El Dorado County, California","180982","*****"
"0500000US06019","Fresno County, California","939605","*****"
"0500000US06021","Glenn County, California","28054","*****"
"0500000US06023","Humboldt County, California","134613","*****"
"0500000US06025","Imperial County, California","175201","*****"
"0500000US06027","Inyo County, California","18482","*****"
"0500000US06029","Kern County, California","848204","*****"
"0500000US06031","Kings County, California","151806","*****"
"0500000US06033","Lake County, California","64260","*****"
"0500000US06035","Lassen County, California","34018","*****"
"0500000US06037","Los Angeles County, California","9893481","*****"
"0500000US06039","Madera County, California","151435","*****"
"0500000US06041","Marin County, California","254643","*****"
"0500000US06043","Mariposa County, California","18061","*****"
"0500000US06045","Mendocino County, California","87497","*****"
"0500000US06047","Merced County, California","258707","*****"
"0500000US06049","Modoc County, California","9468","*****"
"0500000US06051","Mono County, California","14217","*****"
"0500000US06053","Monterey County, California","420569","*****"
"0500000US06055","Napa County, California","137837","*****"
"0500000US06057","Nevada County, California","98509","*****"
"0500000US06059","Orange County, California","3051771","*****"
"0500000US06061","Placer County, California","355924","*****"
"0500000US06063","Plumas County, California","19586","*****"
"0500000US06065","Riverside County, California","2228528","*****"
"0500000US06067","Sacramento County, California","1435207","*****"
"0500000US06069","San Benito County, California","56115","*****"
"0500000US06071","San Bernardino County, California","2056915","*****"
"0500000US06073","San Diego County, California","3138265","*****"
"0500000US06075","San Francisco County, California","817501","*****"
"0500000US06077","San Joaquin County, California","693177","*****"
"0500000US06079","San Luis Obispo County, California","272094","*****"
"0500000US06081","San Mateo County, California","729543","*****"
"0500000US06083","Santa Barbara County, California","427288","*****"
"0500000US06085","Santa Clara County, California","1812208","*****"
"0500000US06087","Santa Cruz County, California","264808","*****"
"0500000US06089","Shasta County, California","177966","*****"
"0500000US06093","Siskiyou County, California","44503","*****"
"0500000US06095","Solano County, California","417258","*****"
"0500000US06097","Sonoma County, California","487469","*****"
"0500000US06099","Stanislaus County, California","518321","*****"
"0500000US06101","Sutter County, California","94787","*****"
"0500000US06103","Tehama County, California","63241","*****"
"0500000US06105","Trinity County, California","13638","*****"
"0500000US06107","Tulare County, California","446644","*****"
"0500000US06109","Tuolumne County, California","54728","*****"
"0500000US06111","Ventura County, California","829017","*****"
"0500000US06113","Yolo County, California","202288","*****"
"0500000US06115","Yuba County, California","72574","*****"
"0500000US08001","Adams County, Colorado","452030","*****"
"0500000US08003","Alamosa County, Colorado","15933","*****"
"0500000US08005","Arapahoe County, Colorado","585333","*****"
"0500000US08007","Archuleta County, Colorado","12109","*****"
"0500000US08009","Baca County, Colorado","3761","*****"
"0500000US08011","Bent County, Colorado","6141","*****"
"0500000US08013","Boulder County, Colorado","301072","*****"
"0500000US08014","Broomfield County, Colorado","57171","*****"
"0500000US08015","Chaffee County, Colorado","18063","*****"
"0500000US08019","Clear Creek County, Colorado","9048","*****"
"0500000US08021","Conejos County, Colorado","8256","*****"
"0500000US08023","Costilla County, Colorado","3552","*****"
"0500000US08025","Crowley County, Colorado","5629","*****"
"0500000US08027","Custer County, Colorado","4245","*****"
"0500000US08029","Delta County, Colorado","30659","*****"
"0500000US08031","Denver County, Colorado","619297","*****"
"0500000US08035","Douglas County, Colorado","293014","*****"
"0500000US08037","Eagle County, Colorado","52151","*****"
"0500000US08039","Elbert County, Colorado","23295","*****"
"0500000US08041","El Paso County, Colorado","634423","*****"
"0500000US08043","Fremont County, Colorado","46850","*****"
"0500000US08045","Garfield County, Colorado","56687","*****"
"0500000US08047","Gilpin County, Colorado","5477","*****"
"0500000US08049","Grand County, Colorado","14535","*****"
"0500000US08051","Gunnison County, Colorado","15421","*****"
"0500000US08055","Huerfano County, Colorado","6625","*****"
"0500000US08059","Jefferson County, Colorado","540669","*****"
"0500000US08063","Kit Carson County, Colorado","8189","*****"
"0500000US08065","Lake County, Colorado","7332","*****"
"0500000US08067","La Plata County, Colorado","52039","*****"
"0500000US08069","Larimer County, Colorado","305798","*****"
"0500000US08071","Las Animas County, Colorado","15136","*****"
"0500000US08073","Lincoln County, Colorado","5442","*****"
"0500000US08075","Logan County, Colorado","22607","*****"
"0500000US08077","Mesa County, Colorado","147432","*****"
"0500000US08081","Moffat County, Colorado","13447","*****"
"0500000US08083","Montezuma County, Colorado","25512","*****"
"0500000US08085","Montrose County, Colorado","41020","*****"
"0500000US08087","Morgan County, Colorado","28308","*****"
"0500000US08089","Otero County, Colorado","18817","*****"
"0500000US08091","Ouray County, Colorado","4475","*****"
"0500000US08093","Park County, Colorado","16131","*****"
"0500000US08095","Phillips County, Colorado","4383","*****"
"0500000US08097","Pitkin County, Colorado","17173","*****"
"0500000US08099","Prowers County, Colorado","12473","*****"
"0500000US08101","Pueblo County, Colorado","160048","*****"
"0500000US08103","Rio Blanco County, Colorado","6770","*****"
"0500000US08105","Rio Grande County, Colorado","11913","*****"
"0500000US08107","Routt County, Colorado","23409","*****"
"0500000US08109","Saguache County, Colorado","6200","*****"
"0500000US08113","San Miguel County, Colorado","7496","*****"
"0500000US08115","Sedgwick County, Colorado","2376","*****"
"0500000US08117","Summit County, Colorado","28091","*****"
"0500000US08119","Teller County, Colorado","23276","*****"
"0500000US08121","Washington County, Colorado","4796","*****"
"0500000US08123","Weld County, Colorado","258780","*****"
"0500000US08125","Yuma County, Colorado","10093","*****"
"0500000US09001","Fairfield County, Connecticut","926233","*****"
"0500000US09003","Hartford County, Connecticut","895827","*****"
"0500000US09005","Litchfield County, Connecticut","188629","*****"
"0500000US09007","Middlesex County, Connecticut","165690","*****"
"0500000US09009","New Haven County, Connecticut","862611","*****"
"0500000US09011","New London County, Connecticut","274090","*****"
"0500000US09013","Tolland County, Connecticut","152366","*****"
"0500000US09015","Windham County, Connecticut","118115","*****"
"0500000US10001","Kent County, Delaware","165030","*****"
"0500000US10003","New Castle County, Delaware","542784","*****"
"0500000US10005","Sussex County, Delaware","200632","*****"
"0500000US11001","District of Columbia, District of Columbia","619371","*****"
"0500000US12001","Alachua County, Florida","249848","*****"
"0500000US12003","Baker County, Florida","27069","*****"
"0500000US12005","Bay County, Florida","170704","*****"
"0500000US12007","Bradford County, Florida","27981","*****"
"0500000US12009","Brevard County, Florida","545667","*****"
"0500000US12011","Broward County, Florida","1784889","*****"
"0500000US12013","Calhoun County, Florida","14700","*****"
"0500000US12015","Charlotte County, Florida","161276","*****"
"0500000US12017","Citrus County, Florida","140214","*****"
"0500000US12019","Clay County, Florida","192665","*****"
"0500000US12021","Collier County, Florida","328209","*****"
"0500000US12023","Columbia County, Florida","67568","*****"
"0500000US12027","DeSoto County, Florida","34651","*****"
"0500000US12029","Dixie County, Florida","16234","*****"
"0500000US12031","Duval County, Florida","872598","*****"
"0500000US12033","Escambia County, Florida","300795","*****"
"0500000US12035","Flagler County, Florida","97301","*****"
"0500000US12037","Franklin County, Florida","11554","*****"
"0500000US12039","Gadsden County, Florida","46860","*****"
"0500000US12041","Gilchrist County, Florida","16917","*****"
"0500000US12043","Glades County, Florida","13080","*****"
"0500000US12045","Gulf County, Florida","15793","*****"
"0500000US12047","Hamilton County, Florida","14655","*****"
"0500000US12049","Hardee County, Florida","27336","*****"
"0500000US12051","Hendry County, Florida","38346","*****"
"0500000US12053","Hernando County, Florida","173119","*****"
"0500000US12055","Highlands County, Florida","98275","*****"
"0500000US12057","Hillsborough County, Florida","1257913","*****"
"0500000US12059","Holmes County, Florida","19864","*****"
"0500000US12061","Indian River County, Florida","139356","*****"
"0500000US12063","Jackson County, Florida","49326","*****"
"0500000US12065","Jefferson County, Florida","14469","*****"
"0500000US12067","Lafayette County, Florida","8745","*****"
"0500000US12069","Lake County, Florida","300926","*****"
"0500000US12071","Lee County, Florida","633968","*****"
"0500000US12073","Leon County, Florida","278624","*****"
"0500000US12075","Levy County, Florida","40289","*****"
"0500000US12077","Liberty County, Florida","8308","*****"
"0500000US12079","Madison County, Florida","19070","*****"
"0500000US12081","Manatee County, Florida","329487","*****"
"0500000US12083","Marion County, Florida","333503","*****"
"0500000US12085","Martin County, Florida","147786","*****"
"0500000US12086","Miami-Dade County, Florida","2549075","*****"
"0500000US12087","Monroe County, Florida","74213","*****"
"0500000US12089","Nassau County, Florida","74163","*****"
"0500000US12091","Okaloosa County, Florida","185852","*****"
"0500000US12093","Okeechobee County, Florida","39642","*****"
"0500000US12095","Orange County, Florida","1175416","*****"
"0500000US12097","Osceola County, Florida","279837","*****"
"0500000US12099","Palm Beach County, Florida","1339221","*****"
"0500000US12101","Pasco County, Florida","468194","*****"
"0500000US12103","Pinellas County, Florida","920015","*****"
"0500000US12105","Polk County, Florida","610295","*****"
"0500000US12107","Putnam County, Florida","73683","*****"
"0500000US12109","St. Johns County, Florida","197115","*****"
"0500000US12111","St. Lucie County, Florida","281015","*****"
"0500000US12113","Santa Rosa County, Florida","155579","*****"
"0500000US12115","Sarasota County, Florida","383094","*****"
"0500000US12117","Seminole County, Florida","427184","*****"
"0500000US12119","Sumter County, Florida","98409","*****"
"0500000US12121","Suwannee County, Florida","42865","*****"
"0500000US12123","Taylor County, Florida","22660","*****"
"0500000US12125","Union County, Florida","15307","*****"
"0500000US12127","Volusia County, Florida","496268","*****"
"0500000US12129","Wakulla County, Florida","30824","*****"
"0500000US12131","Walton County, Florida","56590","*****"
"0500000US12133","Washington County, Florida","24702","*****"
"0500000US13001","Appling County, Georgia","18354","*****"
"0500000US13003","Atkinson County, Georgia","8332","*****"
"0500000US13005","Bacon County, Georgia","11159","*****"
"0500000US13007","Baker County, Georgia","3410","*****"
"0500000US13009","Baldwin County, Georgia","46018","*****"
"0500000US13011","Banks County, Georgia","18333","*****"
"0500000US13013","Barrow County, Georgia","69933","*****"
"0500000US13015","Bartow County, Georgia","100382","*****"
"0500000US13017","Ben Hill County, Georgia","17576","*****"
"0500000US13019","Berrien County, Georgia","19174","*****"
"0500000US13021","Bibb County, Georgia","155524","*****"
"0500000US13023","Bleckley County, Georgia","12961","*****"
"0500000US13025","Brantley County, Georgia","18409","*****"
"0500000US13027","Brooks County, Georgia","15885","*****"
"0500000US13029","Bryan County, Georgia","31410","*****"
"0500000US13031","Bulloch County, Georgia","71190","*****"
"0500000US13033","Burke County, Georgia","23223","*****"
"0500000US13035","Butts County, Georgia","23563","*****"
"0500000US13037","Calhoun County, Georgia","6592","*****"
"0500000US13039","Camden County, Georgia","50799","*****"
"0500000US13043","Candler County, Georgia","11045","*****"
"0500000US13045","Carroll County, Georgia","111160","*****"
"0500000US13047","Catoosa County, Georgia","64606","*****"
"0500000US13049","Charlton County, Georgia","13080","*****"
"0500000US13051","Chatham County, Georgia","271102","*****"
"0500000US13053","Chattahoochee County, Georgia","12193","*****"
"0500000US13055","Chattooga County, Georgia","25670","*****"
"0500000US13057","Cherokee County, Georgia","218277","*****"
"0500000US13059","Clarke County, Georgia","118864","*****"
"0500000US13061","Clay County, Georgia","3133","*****"
"0500000US13063","Clayton County, Georgia","262455","*****"
"0500000US13065","Clinch County, Georgia","6766","*****"
"0500000US13067","Cobb County, Georgia","699235","*****"
"0500000US13069","Coffee County, Georgia","42841","*****"
"0500000US13071","Colquitt County, Georgia","45781","*****"
"0500000US13073","Columbia County, Georgia","128213","*****"
"0500000US13075","Cook County, Georgia","17066","*****"
"0500000US13077","Coweta County, Georgia","129397","*****"
"0500000US13079","Crawford County, Georgia","12607","*****"
"0500000US13081","Crisp County, Georgia","23521","*****"
"0500000US13083","Dade County, Georgia","16580","*****"
"0500000US13085","Dawson County, Georgia","22387","*****"
"0500000US13087","Decatur County, Georgia","27676","*****"
"0500000US13089","DeKalb County, Georgia","700308","*****"
"0500000US13091","Dodge County, Georgia","21502","*****"
"0500000US13093","Dooly County, Georgia","14554","*****"
"0500000US13095","Dougherty County, Georgia","94220","*****"
"0500000US13097","Douglas County, Georgia","133486","*****"
"0500000US13099","Early County, Georgia","10787","*****"
"0500000US13101","Echols County, Georgia","4053","*****"
"0500000US13103","Effingham County, Georgia","52961","*****"
"0500000US13105","Elbert County, Georgia","19907","*****"
"0500000US13107","Emanuel County, Georgia","22669","*****"
"0500000US13109","Evans County, Georgia","10902","*****"
"0500000US13111","Fannin County, Georgia","23614","*****"
"0500000US13113","Fayette County, Georgia","107105","*****"
"0500000US13115","Floyd County, Georgia","96147","*****"
"0500000US13117","Forsyth County, Georgia","182916","*****"
"0500000US13119","Franklin County, Georgia","21998","*****"
"0500000US13121","Fulton County, Georgia","948554","*****"
"0500000US13123","Gilmer County, Georgia","28308","*****"
"0500000US13125","Glascock County, Georgia","3094","*****"
"0500000US13127","Glynn County, Georgia","80280","*****"
"0500000US13129","Gordon County, Georgia","55409","*****"
"0500000US13131","Grady County, Georgia","25143","*****"
"0500000US13133","Greene County, Georgia","16091","*****"
"0500000US13135","Gwinnett County, Georgia","825911","*****"
"0500000US13137","Habersham County, Georgia","43181","*****"
"0500000US13139","Hall County, Georgia","182841","*****"
"0500000US13141","Hancock County, Georgia","9233","*****"
"0500000US13143","Haralson County, Georgia","28594","*****"
"0500000US13145","Harris County, Georgia","32267","*****"
"0500000US13147","Hart County, Georgia","25348","*****"
"0500000US13149","Heard County, Georgia","11708","*****"
"0500000US13151","Henry County, Georgia","206349","*****"
"0500000US13153","Houston County, Georgia","143205","*****"
"0500000US13155","Irwin County, Georgia","9571","*****"
"0500000US13157","Jackson County, Georgia","60577","*****"
"0500000US13159","Jasper County, Georgia","13748","*****"
"0500000US13161","Jeff Davis County, Georgia","15042","*****"
"0500000US13163","Jefferson County, Georgia","16696","*****"
"0500000US13165","Jenkins County, Georgia","8642","*****"
"0500000US13167","Johnson County, Georgia","9903","*****"
"0500000US13169","Jones County, Georgia","28650","*****"
"0500000US13171","Lamar County, Georgia","18139","*****"
"0500000US13173","Lanier County, Georgia","10250","*****"
"0500000US13175","Laurens County, Georgia","48203","*****"
"0500000US13177","Lee County, Georgia","28631","*****"
"0500000US13179","Liberty County, Georgia","64899","*****"
"0500000US13181","Lincoln County, Georgia","7894","*****"
"0500000US13183","Long County, Georgia","15285","*****"
"0500000US13185","Lowndes County, Georgia","111334","*****"
"0500000US13187","Lumpkin County, Georgia","30428","*****"
"0500000US13189","McDuffie County, Georgia","21697","*****"
"0500000US13191","McIntosh County, Georgia","14142","*****"
"0500000US13193","Macon County, Georgia","14455","*****"
"0500000US13195","Madison County, Georgia","28044","*****"
"0500000US13197","Marion County, Georgia","8673","*****"
"0500000US13199","Meriwether County, Georgia","21695","*****"
"0500000US13201","Miller County, Georgia","6054","*****"
"0500000US13205","Mitchell County, Georgia","23340","*****"
"0500000US13207","Monroe County, Georgia","26613","*****"
"0500000US13209","Montgomery County, Georgia","9050","*****"
"0500000US13211","Morgan County, Georgia","17870","*****"
"0500000US13213","Murray County, Georgia","39504","*****"
"0500000US13215","Muscogee County, Georgia","194949","*****"
"0500000US13217","Newton County, Georgia","100808","*****"
"0500000US13219","Oconee County, Georgia","33240","*****"
"0500000US13221","Oglethorpe County, Georgia","14730","*****"
"0500000US13223","Paulding County, Georgia","143845","*****"
"0500000US13225","Peach County, Georgia","27481","*****"
"0500000US13227","Pickens County, Georgia","29486","*****"
"0500000US13229","Pierce County, Georgia","18774","*****"
"0500000US13231","Pike County, Georgia","17807","*****"
"0500000US13233","Polk County, Georgia","41308","*****"
"0500000US13235","Pulaski County, Georgia","11775","*****"
"0500000US13237","Putnam County, Georgia","21241","*****"
"0500000US13241","Rabun County, Georgia","16271","*****"
"0500000US13243","Randolph County, Georgia","7498","*****"
"0500000US13245","Richmond County, Georgia","201081","*****"
"0500000US13247","Rockdale County, Georgia","85650","*****"
"0500000US13249","Schley County, Georgia","5017","*****"
"0500000US13251","Screven County, Georgia","14455","*****"
"0500000US13253","Seminole County, Georgia","8831","*****"
"0500000US13255","Spalding County, Georgia","64011","*****"
"0500000US13257","Stephens County, Georgia","25910","*****"
"0500000US13259","Stewart County, Georgia","6007","*****"
"0500000US13261","Sumter County, Georgia","32099","*****"
"0500000US13263","Talbot County, Georgia","6689","*****"
"0500000US13267","Tattnall County, Georgia","25343","*****"
"0500000US13269","Taylor County, Georgia","8595","*****"
"0500000US13271","Telfair County, Georgia","16391","*****"
"0500000US13273","Terrell County, Georgia","9246","*****"
"0500000US13275","Thomas County, Georgia","44692","*****"
"0500000US13277","Tift County, Georgia","40537","*****"
"0500000US13279","Toombs County, Georgia","27229","*****"
"0500000US13281","Towns County, Georgia","10551","*****"
"0500000US13283","Treutlen County, Georgia","6817","*****"
"0500000US13285","Troup County, Georgia","67776","*****"
"0500000US13287","Turner County, Georgia","8637","*****"
"0500000US13289","Twiggs County, Georgia","8808","*****"
"0500000US13291","Union County, Georgia","21399","*****"
"0500000US13293","Upson County, Georgia","26918","*****"
"0500000US13295","Walker County, Georgia","68481","*****"
"0500000US13297","Walton County, Georgia","84397","*****"
"0500000US13299","Ware County, Georgia","36008","*****"
"0500000US13301","Warren County, Georgia","5706","*****"
"0500000US13303","Washington County, Georgia","20982","*****"
"0500000US13305","Wayne County, Georgia","30187","*****"
"0500000US13307","Webster County, Georgia","2769","*****"
"0500000US13309","Wheeler County, Georgia","7746","*****"
"0500000US13311","White County, Georgia","27400","*****"
"0500000US13313","Whitfield County, Georgia","102556","*****"
"0500000US13315","Wilcox County, Georgia","9110","*****"
"0500000US13317","Wilkes County, Georgia","10265","*****"
"0500000US13319","Wilkinson County, Georgia","9520","*****"
"0500000US13321","Worth County, Georgia","21670","*****"
"0500000US15001","Hawaii County, Hawaii","187044","*****"
"0500000US15003","Honolulu County, Hawaii","964678","*****"
"0500000US15007","Kauai County, Hawaii","67872","*****"
